-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2013 through 12/31/2022 
Location: Latitude  4.8872   Longitude -73.3684 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1547.25 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS        MERRA-2 Surface Pressure (kPa) 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,PS,WS10M,WD10M,WS50M
2015,1,22,20,84.96,1.82,128.74,3.28
2015,1,22,21,84.97,1.74,130.63,3.11
2015,1,22,22,84.95,1.33,131.66,2.56
2015,1,22,23,84.93,1.04,120.82,2.22
2015,1,23,0,84.87,0.97,102.03,2.01
2015,1,23,1,84.8,0.81,92.22,1.53
2015,1,23,2,84.76,0.67,73.69,1.15
2015,1,23,3,84.78,0.65,66.8,1.06
2015,1,23,4,84.83,0.63,67.27,1.03
2015,1,23,5,84.88,0.58,39.02,1.24
2015,1,23,6,84.94,0.59,13.67,1.44
2015,1,23,7,85.0,0.82,43.85,1.25
2015,1,23,8,85.03,1.73,89.74,2.16
2015,1,23,9,85.01,2.69,104.48,3.11
2015,1,23,10,84.95,3.04,115.25,3.31
2015,1,23,11,84.87,3.49,123.87,3.71
2015,1,23,12,84.78,3.97,127.32,4.39
2015,1,23,13,84.7,4.13,127.3,4.76
2015,1,23,14,84.64,4.05,126.21,4.88
2015,1,23,15,84.62,3.68,124.53,4.58
2015,1,23,16,84.65,3.07,122.64,3.98
2015,1,23,17,84.7,2.27,120.36,3.22
2015,1,23,18,84.76,1.88,121.05,3.11
2015,1,23,19,84.82,1.83,121.05,3.2
2015,1,23,20,84.88,1.73,122.61,3.11
2015,1,23,21,84.91,1.53,133.34,2.61
2015,1,23,22,84.91,1.1,144.84,2.02
2015,1,23,23,84.88,0.75,149.96,1.43
2015,1,24,0,84.81,0.58,150.35,1.15
2015,1,24,1,84.74,0.51,143.65,0.91
2015,1,24,2,84.7,0.6,130.76,0.86
2015,1,24,3,84.7,0.71,114.86,1.05
2015,1,24,4,84.75,0.77,103.47,1.22
2015,1,24,5,84.79,0.7,104.81,0.89
2015,1,24,6,84.85,0.64,109.09,0.74
2015,1,24,7,84.93,1.15,110.65,1.28
2015,1,24,8,84.99,2.17,107.13,2.63
2015,1,24,9,84.99,3.07,106.09,3.64
2015,1,24,10,84.95,3.49,109.77,3.94
2015,1,24,11,84.89,3.73,113.07,4.14
2015,1,24,12,84.82,3.77,114.6,4.23
2015,1,24,13,84.72,3.72,116.3,4.23
2015,1,24,14,84.64,3.71,117.32,4.33
2015,1,24,15,84.62,3.56,117.58,4.35
2015,1,24,16,84.64,3.01,117.9,3.81
2015,1,24,17,84.68,2.03,118.54,2.93
2015,1,24,18,84.73,1.44,116.15,2.53
2015,1,24,19,84.8,1.09,113.63,2.09
2015,1,24,20,84.87,0.71,98.84,1.53
2015,1,24,21,84.9,0.59,76.15,1.25
2015,1,24,22,84.9,0.72,72.94,1.42
2015,1,24,23,84.88,0.78,75.0,1.47
2015,1,25,0,84.82,0.76,75.11,1.39
2015,1,25,1,84.75,0.69,78.31,1.29
2015,1,25,2,84.69,0.53,66.47,1.12
2015,1,25,3,84.66,0.49,25.74,1.27
2015,1,25,4,84.67,0.74,34.2,1.56
2015,1,25,5,84.73,0.8,44.6,1.56
2015,1,25,6,84.8,0.92,62.78,1.84
2015,1,25,7,84.88,2.08,78.94,2.91
2015,1,25,8,84.95,3.16,85.74,4.1
2015,1,25,9,84.95,3.68,92.8,4.63
2015,1,25,10,84.92,3.88,98.46,4.73
2015,1,25,11,84.85,3.77,102.94,4.47
2015,1,25,12,84.76,3.63,106.91,4.19
2015,1,25,13,84.66,3.56,110.14,4.08
2015,1,25,14,84.57,3.45,111.39,4.04
2015,1,25,15,84.53,3.18,111.78,3.87
2015,1,25,16,84.55,2.63,111.77,3.43
2015,1,25,17,84.6,1.62,107.65,2.6
2015,1,25,18,84.66,1.1,88.78,1.91
2015,1,25,19,84.73,0.94,55.52,1.66
2015,1,25,20,84.8,0.98,34.58,1.84
2015,1,25,21,84.83,0.91,21.71,2.02
2015,1,25,22,84.83,0.94,12.53,2.05
2015,1,25,23,84.79,0.91,11.89,1.89
2015,1,26,0,84.74,0.88,12.31,1.76
2015,1,26,1,84.68,0.9,18.28,1.68
2015,1,26,2,84.64,0.94,15.88,1.75
2015,1,26,3,84.63,0.95,11.86,1.8
2015,1,26,4,84.66,1.06,11.06,1.97
2015,1,26,5,84.71,1.14,23.76,2.09
2015,1,26,6,84.78,1.07,31.61,2.07
2015,1,26,7,84.86,1.41,57.89,2.23
2015,1,26,8,84.92,2.31,82.8,3.05
2015,1,26,9,84.93,2.81,95.43,3.44
2015,1,26,10,84.9,3.08,104.11,3.56
2015,1,26,11,84.83,3.22,109.09,3.61
2015,1,26,12,84.74,3.37,113.06,3.72
2015,1,26,13,84.65,3.63,117.39,4.05
2015,1,26,14,84.58,3.81,119.61,4.36
2015,1,26,15,84.56,3.78,119.05,4.51
