-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2013 through 12/31/2022 
Location: Latitude  4.6993   Longitude -73.5343 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2099.7 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS        MERRA-2 Surface Pressure (kPa) 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,PS,WS10M,WD10M,WS50M
2015,8,13,2,79.57,1.22,57.53,2.27
2015,8,13,3,79.56,1.19,54.85,2.06
2015,8,13,4,79.57,1.12,46.97,1.87
2015,8,13,5,79.58,1.13,43.04,1.8
2015,8,13,6,79.62,1.18,47.96,1.92
2015,8,13,7,79.67,1.97,78.56,2.36
2015,8,13,8,79.72,2.97,93.01,3.48
2015,8,13,9,79.74,4.13,101.91,4.64
2015,8,13,10,79.73,4.79,104.17,5.31
2015,8,13,11,79.7,5.09,105.29,5.65
2015,8,13,12,79.64,5.18,106.19,5.76
2015,8,13,13,79.59,4.94,106.72,5.46
2015,8,13,14,79.55,4.5,106.14,4.92
2015,8,13,15,79.53,3.94,104.48,4.33
2015,8,13,16,79.54,3.34,103.09,3.74
2015,8,13,17,79.57,2.26,102.4,2.83
2015,8,13,18,79.62,1.22,95.53,1.81
2015,8,13,19,79.66,1.0,83.26,1.49
2015,8,13,20,79.71,0.98,73.87,1.49
2015,8,13,21,79.74,1.05,69.54,1.6
2015,8,13,22,79.73,1.05,69.15,1.59
2015,8,13,23,79.7,0.97,70.25,1.45
2015,8,14,0,79.66,0.84,79.22,1.34
2015,8,14,1,79.63,0.77,110.08,1.36
2015,8,14,2,79.61,0.87,127.69,1.53
2015,8,14,3,79.61,0.89,123.97,1.51
2015,8,14,4,79.62,0.86,115.17,1.43
2015,8,14,5,79.64,0.78,108.07,1.31
2015,8,14,6,79.68,0.96,108.58,1.22
2015,8,14,7,79.74,1.68,111.8,1.69
2015,8,14,8,79.78,2.34,113.22,2.52
2015,8,14,9,79.78,3.36,116.62,3.62
2015,8,14,10,79.76,4.38,116.34,4.79
2015,8,14,11,79.72,4.98,114.96,5.46
2015,8,14,12,79.66,5.0,113.88,5.45
2015,8,14,13,79.61,4.72,112.66,5.1
2015,8,14,14,79.56,4.44,110.7,4.8
2015,8,14,15,79.54,4.15,108.2,4.57
2015,8,14,16,79.55,3.79,105.44,4.29
2015,8,14,17,79.58,2.9,102.28,3.6
2015,8,14,18,79.63,1.92,99.35,3.0
2015,8,14,19,79.68,2.06,96.96,2.9
2015,8,14,20,79.72,1.81,98.93,2.55
2015,8,14,21,79.75,1.63,105.04,2.43
2015,8,14,22,79.73,1.27,117.99,2.02
2015,8,14,23,79.69,1.02,128.45,1.76
2015,8,15,0,79.65,0.96,118.24,1.66
2015,8,15,1,79.6,0.95,115.93,1.62
2015,8,15,2,79.57,1.04,128.93,1.71
2015,8,15,3,79.57,1.17,139.07,1.93
2015,8,15,4,79.57,1.2,143.5,2.05
2015,8,15,5,79.58,1.19,148.71,2.08
2015,8,15,6,79.61,1.2,154.94,2.09
2015,8,15,7,79.67,1.85,150.07,2.16
2015,8,15,8,79.71,2.31,148.41,2.71
2015,8,15,9,79.72,2.98,145.27,3.47
2015,8,15,10,79.71,3.75,137.7,4.27
2015,8,15,11,79.69,4.49,128.86,5.07
2015,8,15,12,79.65,5.19,123.95,5.9
2015,8,15,13,79.6,5.58,121.49,6.39
2015,8,15,14,79.57,5.51,119.95,6.33
2015,8,15,15,79.56,5.09,117.9,5.86
2015,8,15,16,79.57,4.29,116.94,4.95
2015,8,15,17,79.6,3.05,115.84,3.75
2015,8,15,18,79.65,1.82,115.36,2.89
2015,8,15,19,79.7,1.52,116.3,2.38
2015,8,15,20,79.75,1.45,114.5,2.02
2015,8,15,21,79.78,1.49,113.75,1.97
2015,8,15,22,79.77,1.71,114.81,2.26
2015,8,15,23,79.73,1.72,117.84,2.23
2015,8,16,0,79.67,1.8,117.68,2.19
2015,8,16,1,79.6,1.69,115.74,2.03
2015,8,16,2,79.56,1.4,112.99,1.73
2015,8,16,3,79.54,1.0,109.56,1.35
2015,8,16,4,79.54,0.62,96.5,0.82
2015,8,16,5,79.56,0.6,72.51,0.79
2015,8,16,6,79.61,0.87,72.86,1.03
2015,8,16,7,79.67,1.45,87.21,1.41
2015,8,16,8,79.72,2.23,96.45,2.43
2015,8,16,9,79.74,3.22,101.91,3.53
2015,8,16,10,79.75,4.01,105.01,4.43
2015,8,16,11,79.73,4.46,105.45,4.94
2015,8,16,12,79.67,4.55,105.04,5.01
2015,8,16,13,79.6,4.49,104.71,4.97
2015,8,16,14,79.56,4.31,104.29,4.81
2015,8,16,15,79.55,3.97,102.83,4.47
2015,8,16,16,79.56,3.51,100.91,4.01
2015,8,16,17,79.59,2.48,99.61,3.04
2015,8,16,18,79.64,1.45,97.43,2.33
2015,8,16,19,79.69,1.3,95.54,1.93
2015,8,16,20,79.74,1.13,89.2,1.69
2015,8,16,21,79.78,1.09,83.03,1.64
2015,8,16,22,79.78,1.19,81.71,1.75
2015,8,16,23,79.75,1.26,85.38,1.77
2015,8,17,0,79.68,1.21,86.31,1.74
2015,8,17,1,79.62,1.02,90.0,1.64
2015,8,17,2,79.57,1.05,103.31,1.84
2015,8,17,3,79.57,1.1,117.83,2.09
2015,8,17,4,79.59,1.13,127.11,2.25
2015,8,17,5,79.63,1.15,129.51,2.33
2015,8,17,6,79.67,1.43,132.57,2.25
2015,8,17,7,79.73,2.43,135.39,2.69
2015,8,17,8,79.77,3.29,136.92,3.77
2015,8,17,9,79.8,4.07,130.17,4.6
2015,8,17,10,79.8,4.86,122.46,5.48
2015,8,17,11,79.76,5.24,119.85,5.84
2015,8,17,12,79.69,5.14,118.98,5.64
2015,8,17,13,79.61,4.71,117.37,5.1
2015,8,17,14,79.56,4.29,113.49,4.64
2015,8,17,15,79.54,3.9,109.05,4.25
2015,8,17,16,79.55,3.38,102.4,3.8
2015,8,17,17,79.59,2.31,93.3,2.85
2015,8,17,18,79.65,1.17,72.05,1.91
2015,8,17,19,79.7,0.93,55.24,1.61
2015,8,17,20,79.76,0.87,52.31,1.5
2015,8,17,21,79.8,0.93,52.84,1.66
2015,8,17,22,79.8,1.03,70.46,1.86
2015,8,17,23,79.77,1.11,86.37,1.92
2015,8,18,0,79.71,1.14,97.91,1.88
2015,8,18,1,79.65,1.01,104.79,1.7
2015,8,18,2,79.6,0.98,110.45,1.66
2015,8,18,3,79.59,0.82,116.57,1.51
2015,8,18,4,79.62,0.58,131.7,1.16
2015,8,18,5,79.65,0.36,160.77,0.69
2015,8,18,6,79.68,0.54,142.63,0.59
2015,8,18,7,79.76,1.52,132.29,1.36
2015,8,18,8,79.82,2.52,129.08,2.77
2015,8,18,9,79.85,3.44,123.69,3.84
2015,8,18,10,79.84,4.22,118.04,4.72
2015,8,18,11,79.82,4.71,114.1,5.21
2015,8,18,12,79.76,4.84,112.47,5.33
2015,8,18,13,79.68,4.86,111.41,5.37
2015,8,18,14,79.63,4.61,111.17,5.12
2015,8,18,15,79.59,4.12,111.01,4.55
2015,8,18,16,79.58,3.45,110.12,3.82
2015,8,18,17,79.61,2.5,108.43,2.85
2015,8,18,18,79.65,1.57,103.27,2.03
2015,8,18,19,79.71,1.7,96.05,2.02
2015,8,18,20,79.76,1.57,87.72,1.94
2015,8,18,21,79.79,1.42,79.25,2.0
2015,8,18,22,79.79,1.38,77.61,2.12
2015,8,18,23,79.76,1.45,80.08,2.32
2015,8,19,0,79.7,1.45,79.42,2.34
2015,8,19,1,79.64,1.4,74.49,2.3
2015,8,19,2,79.61,1.37,67.96,2.27
2015,8,19,3,79.61,1.41,63.29,2.32
2015,8,19,4,79.64,1.42,62.87,2.32
2015,8,19,5,79.68,1.39,62.14,2.34
2015,8,19,6,79.72,1.64,71.13,2.21
2015,8,19,7,79.78,2.32,84.19,2.77
2015,8,19,8,79.83,2.87,91.09,3.29
2015,8,19,9,79.85,3.28,96.16,3.63
2015,8,19,10,79.84,3.53,99.57,3.85
2015,8,19,11,79.79,3.57,99.44,3.86
2015,8,19,12,79.71,3.56,97.69,3.84
2015,8,19,13,79.62,3.47,98.28,3.73
2015,8,19,14,79.54,3.25,99.39,3.47
2015,8,19,15,79.48,3.01,98.21,3.2
2015,8,19,16,79.48,2.78,94.84,3.06
2015,8,19,17,79.52,2.03,92.2,2.69
2015,8,19,18,79.6,1.4,87.44,2.49
2015,8,19,19,79.67,1.23,85.63,2.21
2015,8,19,20,79.71,0.8,91.11,1.45
2015,8,19,21,79.73,0.59,110.82,0.76
2015,8,19,22,79.72,0.53,116.94,0.63
2015,8,19,23,79.68,0.73,104.93,1.01
2015,8,20,0,79.62,0.96,106.07,1.5
2015,8,20,1,79.57,1.01,113.6,1.62
2015,8,20,2,79.54,1.04,125.84,1.7
2015,8,20,3,79.54,1.02,130.03,1.63
2015,8,20,4,79.56,0.88,128.19,1.43
2015,8,20,5,79.6,0.65,122.15,1.16
2015,8,20,6,79.64,0.81,105.11,0.95
2015,8,20,7,79.7,2.13,113.36,2.45
2015,8,20,8,79.75,3.14,114.9,3.53
2015,8,20,9,79.76,3.91,116.97,4.31
2015,8,20,10,79.74,4.4,118.43,4.79
2015,8,20,11,79.71,4.64,119.11,5.02
2015,8,20,12,79.64,4.67,120.55,5.02
2015,8,20,13,79.58,4.59,121.63,4.94
2015,8,20,14,79.52,4.4,122.22,4.77
2015,8,20,15,79.5,3.99,121.64,4.41
2015,8,20,16,79.5,3.4,118.68,3.86
2015,8,20,17,79.54,2.51,114.41,3.19
2015,8,20,18,79.61,1.76,107.31,2.9
2015,8,20,19,79.68,1.74,106.16,2.78
2015,8,20,20,79.74,1.48,104.33,2.33
2015,8,20,21,79.79,1.27,102.84,2.04
2015,8,20,22,79.78,1.13,114.08,1.7
2015,8,20,23,79.72,1.1,121.1,1.58
2015,8,21,0,79.64,1.26,125.37,1.9
2015,8,21,1,79.58,1.5,123.94,2.14
2015,8,21,2,79.55,1.49,122.36,2.11
2015,8,21,3,79.56,1.38,120.91,2.0
2015,8,21,4,79.6,1.16,118.46,1.73
2015,8,21,5,79.65,0.86,108.43,1.33
2015,8,21,6,79.69,1.13,106.93,1.24
2015,8,21,7,79.74,1.98,121.74,2.17
2015,8,21,8,79.77,2.71,126.67,2.95
2015,8,21,9,79.77,3.19,129.34,3.4
2015,8,21,10,79.74,3.72,128.94,3.98
2015,8,21,11,79.69,4.08,127.22,4.37
2015,8,21,12,79.61,4.25,126.55,4.53
2015,8,21,13,79.53,4.22,125.66,4.49
2015,8,21,14,79.47,4.1,123.66,4.39
2015,8,21,15,79.44,3.84,121.62,4.16
2015,8,21,16,79.45,3.23,118.3,3.54
2015,8,21,17,79.49,2.22,112.51,2.71
2015,8,21,18,79.56,1.36,96.59,2.14
2015,8,21,19,79.62,1.02,77.66,1.78
2015,8,21,20,79.68,0.67,55.94,1.21
2015,8,21,21,79.72,0.47,34.76,0.87
2015,8,21,22,79.72,0.32,32.15,0.6
2015,8,21,23,79.68,0.22,34.82,0.41
2015,8,22,0,79.61,0.16,58.57,0.36
2015,8,22,1,79.55,0.13,79.99,0.33
2015,8,22,2,79.51,0.09,41.63,0.21
2015,8,22,3,79.5,0.18,329.04,0.19
2015,8,22,4,79.52,0.38,333.43,0.48
2015,8,22,5,79.56,0.5,339.03,0.65
2015,8,22,6,79.62,0.44,5.1,0.57
2015,8,22,7,79.68,1.04,107.89,1.1
2015,8,22,8,79.72,2.27,120.79,2.49
2015,8,22,9,79.71,2.85,121.77,2.99
2015,8,22,10,79.66,3.18,122.75,3.32
2015,8,22,11,79.6,3.58,121.99,3.77
2015,8,22,12,79.52,3.91,120.67,4.18
2015,8,22,13,79.45,4.09,119.74,4.48
2015,8,22,14,79.41,4.04,119.79,4.54
2015,8,22,15,79.4,3.84,120.26,4.42
2015,8,22,16,79.41,3.48,120.59,4.11
2015,8,22,17,79.44,2.71,120.11,3.45
2015,8,22,18,79.5,1.92,120.64,3.2
2015,8,22,19,79.55,2.03,123.87,3.59
2015,8,22,20,79.59,2.2,124.59,3.79
2015,8,22,21,79.62,2.27,125.49,3.86
2015,8,22,22,79.61,2.16,123.8,3.75
2015,8,22,23,79.57,2.05,119.99,3.55
2015,8,23,0,79.51,1.93,120.09,3.37
2015,8,23,1,79.46,1.91,126.87,3.23
2015,8,23,2,79.42,1.85,132.44,3.17
2015,8,23,3,79.42,1.74,132.08,3.06
2015,8,23,4,79.45,1.64,133.26,2.97
2015,8,23,5,79.48,1.47,137.81,2.66
2015,8,23,6,79.5,1.54,137.47,2.26
2015,8,23,7,79.54,2.15,138.68,2.34
2015,8,23,8,79.59,2.64,136.8,2.85
2015,8,23,9,79.6,3.24,136.56,3.57
2015,8,23,10,79.59,3.75,136.01,4.19
2015,8,23,11,79.55,4.0,136.11,4.53
2015,8,23,12,79.48,4.05,137.11,4.68
2015,8,23,13,79.42,4.06,138.36,4.73
2015,8,23,14,79.38,4.05,138.83,4.78
2015,8,23,15,79.37,3.91,138.57,4.67
2015,8,23,16,79.37,3.59,138.61,4.33
2015,8,23,17,79.41,2.71,136.52,3.52
2015,8,23,18,79.47,2.38,134.87,3.82
2015,8,23,19,79.53,2.64,134.28,3.99
2015,8,23,20,79.6,2.2,135.14,3.58
2015,8,23,21,79.64,1.87,135.17,3.23
2015,8,23,22,79.64,1.77,135.72,2.94
2015,8,23,23,79.6,1.7,135.19,2.96
2015,8,24,0,79.55,1.71,135.93,3.11
2015,8,24,1,79.49,1.59,135.4,2.89
2015,8,24,2,79.45,1.4,130.91,2.46
2015,8,24,3,79.45,1.26,124.67,2.09
2015,8,24,4,79.47,1.1,117.11,1.68
2015,8,24,5,79.51,0.98,109.59,1.36
2015,8,24,6,79.55,1.04,108.43,1.07
2015,8,24,7,79.6,1.73,114.02,1.65
2015,8,24,8,79.64,2.33,119.05,2.48
2015,8,24,9,79.66,3.05,124.67,3.27
2015,8,24,10,79.64,3.85,126.66,4.22
2015,8,24,11,79.6,4.44,127.27,4.92
2015,8,24,12,79.54,4.74,126.76,5.25
2015,8,24,13,79.47,4.75,125.57,5.26
2015,8,24,14,79.42,4.68,123.9,5.18
2015,8,24,15,79.4,4.47,121.77,4.98
2015,8,24,16,79.4,3.92,118.61,4.37
2015,8,24,17,79.44,2.72,112.29,3.13
2015,8,24,18,79.51,1.65,102.26,2.29
2015,8,24,19,79.59,1.36,95.61,1.83
2015,8,24,20,79.65,1.12,92.8,1.55
2015,8,24,21,79.69,1.03,93.93,1.48
2015,8,24,22,79.69,1.03,98.32,1.59
2015,8,24,23,79.65,0.88,106.5,1.67
2015,8,25,0,79.58,0.93,115.48,1.82
2015,8,25,1,79.51,0.95,120.56,1.97
2015,8,25,2,79.48,1.02,117.35,2.14
2015,8,25,3,79.49,1.09,116.38,2.28
2015,8,25,4,79.52,1.12,112.47,2.25
2015,8,25,5,79.56,1.1,108.56,2.13
2015,8,25,6,79.61,1.18,106.15,1.94
2015,8,25,7,79.67,2.12,110.98,2.29
2015,8,25,8,79.71,2.54,110.72,2.77
2015,8,25,9,79.7,3.21,113.69,3.47
2015,8,25,10,79.66,3.69,117.32,3.97
2015,8,25,11,79.6,3.94,119.56,4.22
2015,8,25,12,79.53,4.04,119.94,4.31
2015,8,25,13,79.47,4.19,118.24,4.54
2015,8,25,14,79.44,4.32,116.06,4.79
2015,8,25,15,79.45,4.1,115.78,4.65
2015,8,25,16,79.47,3.46,116.1,3.99
2015,8,25,17,79.51,2.4,116.31,2.97
2015,8,25,18,79.57,1.59,115.68,2.52
2015,8,25,19,79.63,1.41,114.29,2.35
2015,8,25,20,79.68,1.26,110.68,1.93
2015,8,25,21,79.72,1.15,109.05,1.61
2015,8,25,22,79.72,1.2,107.84,1.68
2015,8,25,23,79.67,1.23,102.89,1.97
2015,8,26,0,79.58,1.15,97.8,2.08
2015,8,26,1,79.51,1.06,93.81,1.97
2015,8,26,2,79.49,1.01,88.67,1.9
2015,8,26,3,79.5,0.94,88.57,1.6
2015,8,26,4,79.53,0.91,90.49,1.34
2015,8,26,5,79.59,0.77,80.63,1.14
2015,8,26,6,79.63,0.89,91.51,1.04
2015,8,26,7,79.68,1.6,104.17,1.53
2015,8,26,8,79.71,2.22,108.69,2.35
2015,8,26,9,79.72,2.94,109.88,3.22
2015,8,26,10,79.71,3.64,110.73,3.97
2015,8,26,11,79.69,3.97,111.22,4.3
2015,8,26,12,79.64,4.01,111.37,4.31
2015,8,26,13,79.57,3.87,111.65,4.15
2015,8,26,14,79.51,3.5,111.47,3.72
2015,8,26,15,79.49,2.97,110.49,3.11
2015,8,26,16,79.49,2.35,108.43,2.49
2015,8,26,17,79.52,1.56,105.43,1.79
2015,8,26,18,79.57,0.97,101.67,1.1
2015,8,26,19,79.64,0.84,89.47,0.91
2015,8,26,20,79.69,0.73,78.21,0.76
2015,8,26,21,79.74,0.72,79.42,0.78
2015,8,26,22,79.74,0.64,75.11,0.85
2015,8,26,23,79.7,0.51,66.57,0.84
2015,8,27,0,79.64,0.43,62.05,0.8
2015,8,27,1,79.58,0.4,65.92,0.81
2015,8,27,2,79.54,0.39,75.96,0.81
2015,8,27,3,79.53,0.37,76.55,0.77
2015,8,27,4,79.55,0.4,65.92,0.73
2015,8,27,5,79.59,0.45,56.31,0.74
2015,8,27,6,79.63,0.47,62.15,0.8
2015,8,27,7,79.69,1.29,105.04,1.5
2015,8,27,8,79.74,2.24,113.88,2.53
2015,8,27,9,79.76,2.95,116.63,3.24
2015,8,27,10,79.75,3.51,116.57,3.81
2015,8,27,11,79.71,3.73,114.9,3.99
2015,8,27,12,79.64,3.76,113.75,4.0
2015,8,27,13,79.57,3.68,112.48,3.91
2015,8,27,14,79.52,3.47,111.08,3.72
2015,8,27,15,79.51,3.19,109.28,3.47
2015,8,27,16,79.52,2.79,107.62,3.09
2015,8,27,17,79.56,2.02,106.4,2.56
2015,8,27,18,79.61,1.56,103.62,2.52
2015,8,27,19,79.66,1.5,99.9,2.53
2015,8,27,20,79.72,1.4,97.05,2.42
2015,8,27,21,79.77,1.2,96.71,2.14
2015,8,27,22,79.78,1.16,91.93,2.01
2015,8,27,23,79.75,1.16,87.29,1.92
2015,8,28,0,79.69,1.13,83.66,1.85
2015,8,28,1,79.63,1.12,81.98,1.83
2015,8,28,2,79.59,1.22,85.6,1.88
2015,8,28,3,79.59,1.64,90.0,2.26
2015,8,28,4,79.62,1.65,93.26,2.09
2015,8,28,5,79.65,1.42,100.81,1.78
2015,8,28,6,79.69,1.49,111.86,1.41
2015,8,28,7,79.74,2.18,116.11,2.13
2015,8,28,8,79.79,2.91,114.78,3.13
2015,8,28,9,79.81,3.55,116.23,3.88
2015,8,28,10,79.8,4.06,117.99,4.45
2015,8,28,11,79.77,4.38,118.44,4.79
2015,8,28,12,79.71,4.52,115.94,4.97
2015,8,28,13,79.64,4.6,112.78,5.06
2015,8,28,14,79.58,4.57,111.26,4.98
2015,8,28,15,79.57,4.3,110.97,4.7
2015,8,28,16,79.58,3.82,107.84,4.25
2015,8,28,17,79.61,3.0,100.96,3.49
2015,8,28,18,79.67,1.98,88.42,2.67
2015,8,28,19,79.72,1.94,82.82,2.64
2015,8,28,20,79.78,2.09,85.29,2.92
2015,8,28,21,79.83,2.1,84.46,2.86
2015,8,28,22,79.84,2.01,82.18,2.55
2015,8,28,23,79.82,2.04,82.3,2.56
2015,8,29,0,79.77,2.11,84.04,2.69
2015,8,29,1,79.7,2.13,88.32,2.73
2015,8,29,2,79.65,2.17,92.68,2.76
2015,8,29,3,79.63,2.53,96.91,3.25
2015,8,29,4,79.65,2.5,99.73,3.22
2015,8,29,5,79.69,2.05,99.89,2.7
2015,8,29,6,79.74,2.04,106.43,2.46
2015,8,29,7,79.79,3.54,115.66,3.89
2015,8,29,8,79.82,4.32,118.97,4.92
2015,8,29,9,79.81,4.75,120.87,5.3
2015,8,29,10,79.78,4.95,120.33,5.45
2015,8,29,11,79.74,5.15,118.24,5.63
2015,8,29,12,79.69,5.2,116.33,5.65
2015,8,29,13,79.62,4.88,115.13,5.26
2015,8,29,14,79.57,4.38,113.91,4.68
2015,8,29,15,79.54,3.92,112.37,4.22
2015,8,29,16,79.54,3.55,110.75,3.94
2015,8,29,17,79.58,2.71,107.65,3.49
2015,8,29,18,79.64,1.79,101.6,2.98
2015,8,29,19,79.71,1.68,98.54,2.74
2015,8,29,20,79.76,1.31,99.24,2.2
2015,8,29,21,79.8,1.29,105.47,1.78
2015,8,29,22,79.81,1.37,105.23,1.66
2015,8,29,23,79.77,1.58,99.98,1.93
2015,8,30,0,79.72,1.76,98.17,2.14
2015,8,30,1,79.66,1.88,99.11,2.23
2015,8,30,2,79.61,1.79,97.78,2.04
2015,8,30,3,79.61,1.58,93.4,1.7
2015,8,30,4,79.63,1.22,84.47,1.39
2015,8,30,5,79.65,0.89,78.29,1.33
2015,8,30,6,79.7,1.45,100.58,1.57
2015,8,30,7,79.77,2.78,106.3,3.15
2015,8,30,8,79.84,4.09,105.18,4.69
2015,8,30,9,79.88,4.81,104.69,5.4
2015,8,30,10,79.88,5.31,105.88,5.95
2015,8,30,11,79.85,5.63,107.86,6.31
2015,8,30,12,79.78,5.59,109.09,6.22
2015,8,30,13,79.7,5.46,110.54,6.05
2015,8,30,14,79.64,5.18,111.03,5.76
2015,8,30,15,79.61,4.8,109.7,5.36
2015,8,30,16,79.62,4.26,107.07,4.82
2015,8,30,17,79.65,3.33,103.71,3.82
2015,8,30,18,79.7,2.45,100.48,2.95
2015,8,30,19,79.76,2.51,98.05,2.99
2015,8,30,20,79.81,2.45,96.78,2.84
2015,8,30,21,79.85,2.35,95.52,2.75
2015,8,30,22,79.86,2.13,91.47,2.43
2015,8,30,23,79.83,1.83,87.55,2.14
2015,8,31,0,79.78,1.71,86.34,2.04
2015,8,31,1,79.73,1.66,88.38,1.99
2015,8,31,2,79.7,1.74,92.84,2.12
2015,8,31,3,79.7,1.8,97.74,2.12
2015,8,31,4,79.72,1.53,100.28,1.98
2015,8,31,5,79.76,1.49,106.81,2.13
2015,8,31,6,79.81,1.89,115.4,2.24
2015,8,31,7,79.88,3.54,118.21,3.98
2015,8,31,8,79.95,4.61,112.74,5.3
2015,8,31,9,79.97,5.27,107.17,6.06
2015,8,31,10,79.95,5.51,104.29,6.27
2015,8,31,11,79.9,5.34,102.86,6.01
2015,8,31,12,79.82,4.97,103.93,5.52
2015,8,31,13,79.74,4.58,107.57,5.03
2015,8,31,14,79.69,4.21,111.09,4.57
2015,8,31,15,79.66,3.82,112.21,4.17
2015,8,31,16,79.66,3.37,111.04,3.77
2015,8,31,17,79.7,2.47,106.94,2.88
2015,8,31,18,79.76,1.29,97.98,1.94
2015,8,31,19,79.82,1.1,89.19,1.65
2015,8,31,20,79.87,0.94,82.34,1.33
2015,8,31,21,79.91,0.8,74.05,1.09
2015,8,31,22,79.91,0.79,71.03,1.1
2015,8,31,23,79.87,0.76,70.82,1.1
2015,9,1,0,79.81,0.73,73.89,1.12
2015,9,1,1,79.75,0.75,76.11,1.14
2015,9,1,2,79.72,0.76,76.39,1.18
2015,9,1,3,79.71,0.89,82.44,1.51
2015,9,1,4,79.74,1.0,85.98,1.73
2015,9,1,5,79.77,0.97,88.61,1.54
2015,9,1,6,79.81,1.38,98.45,1.37
2015,9,1,7,79.87,3.01,104.29,3.22
2015,9,1,8,79.91,4.24,103.22,4.85
2015,9,1,9,79.92,4.99,102.95,5.64
2015,9,1,10,79.9,5.42,104.26,6.06
2015,9,1,11,79.86,5.54,104.8,6.11
2015,9,1,12,79.78,5.44,104.71,5.97
2015,9,1,13,79.69,5.3,104.94,5.82
2015,9,1,14,79.63,5.15,105.13,5.67
2015,9,1,15,79.6,4.93,105.53,5.5
2015,9,1,16,79.61,4.36,105.28,4.96
2015,9,1,17,79.67,3.32,104.04,3.93
2015,9,1,18,79.74,1.91,105.69,2.55
2015,9,1,19,79.81,1.77,106.68,2.42
2015,9,1,20,79.87,1.66,106.39,2.14
2015,9,1,21,79.91,1.67,107.42,2.09
2015,9,1,22,79.92,1.59,105.4,1.91
2015,9,1,23,79.89,1.27,105.32,1.6
2015,9,2,0,79.84,1.2,107.49,1.58
2015,9,2,1,79.78,1.27,108.66,1.74
2015,9,2,2,79.74,1.24,107.18,1.9
2015,9,2,3,79.74,1.15,104.98,2.16
2015,9,2,4,79.76,1.22,106.7,2.47
2015,9,2,5,79.79,1.25,103.34,2.51
2015,9,2,6,79.83,1.62,103.64,2.4
2015,9,2,7,79.87,2.73,106.62,2.99
2015,9,2,8,79.91,3.38,109.86,3.68
2015,9,2,9,79.92,3.82,113.74,4.1
2015,9,2,10,79.9,4.1,115.74,4.35
2015,9,2,11,79.85,4.27,116.19,4.5
2015,9,2,12,79.78,4.31,115.78,4.54
2015,9,2,13,79.7,4.31,114.85,4.56
2015,9,2,14,79.64,4.27,114.45,4.56
2015,9,2,15,79.62,4.04,113.59,4.4
2015,9,2,16,79.62,3.54,112.04,3.98
2015,9,2,17,79.65,2.5,109.0,3.17
2015,9,2,18,79.69,1.66,101.42,2.53
2015,9,2,19,79.74,1.41,96.34,2.19
2015,9,2,20,79.78,1.1,86.75,1.77
2015,9,2,21,79.81,0.97,78.42,1.59
2015,9,2,22,79.8,0.99,76.29,1.62
2015,9,2,23,79.75,0.9,76.45,1.5
2015,9,3,0,79.69,0.79,74.6,1.38
2015,9,3,1,79.64,0.68,61.97,1.28
2015,9,3,2,79.61,0.52,38.25,1.0
2015,9,3,3,79.6,0.46,26.13,0.86
2015,9,3,4,79.61,0.45,32.32,0.84
2015,9,3,5,79.63,0.49,47.6,0.91
2015,9,3,6,79.66,0.56,56.31,1.07
2015,9,3,7,79.72,1.55,99.27,1.9
2015,9,3,8,79.78,2.65,105.55,3.02
2015,9,3,9,79.8,3.44,109.75,3.72
2015,9,3,10,79.79,3.99,112.55,4.24
2015,9,3,11,79.75,4.42,114.12,4.69
2015,9,3,12,79.68,4.51,113.72,4.76
2015,9,3,13,79.61,4.44,112.46,4.72
2015,9,3,14,79.55,4.29,111.9,4.6
2015,9,3,15,79.53,3.95,111.7,4.29
2015,9,3,16,79.54,3.34,109.96,3.68
2015,9,3,17,79.57,2.28,106.7,2.78
2015,9,3,18,79.62,1.27,96.69,1.84
2015,9,3,19,79.68,0.8,79.24,1.22
2015,9,3,20,79.73,0.57,49.99,0.94
2015,9,3,21,79.77,0.56,37.67,0.94
2015,9,3,22,79.76,0.62,35.29,1.02
2015,9,3,23,79.72,0.73,38.95,1.19
2015,9,4,0,79.66,0.79,45.4,1.3
2015,9,4,1,79.6,0.82,49.64,1.29
2015,9,4,2,79.56,0.81,48.5,1.23
2015,9,4,3,79.55,0.86,51.26,1.3
2015,9,4,4,79.58,0.93,56.71,1.4
2015,9,4,5,79.62,1.0,62.64,1.53
2015,9,4,6,79.67,1.05,64.39,1.55
2015,9,4,7,79.74,1.97,92.95,2.27
2015,9,4,8,79.79,2.95,103.93,3.29
2015,9,4,9,79.8,3.57,107.2,3.88
2015,9,4,10,79.77,3.96,108.29,4.26
2015,9,4,11,79.72,4.21,109.07,4.49
2015,9,4,12,79.64,4.31,109.35,4.59
2015,9,4,13,79.57,4.38,109.7,4.67
2015,9,4,14,79.52,4.34,109.67,4.67
2015,9,4,15,79.51,4.15,108.57,4.53
2015,9,4,16,79.53,3.63,105.98,4.08
2015,9,4,17,79.58,2.52,102.36,3.26
2015,9,4,18,79.64,1.73,94.91,2.77
2015,9,4,19,79.7,1.74,88.72,2.74
